[rosmaster.main][INFO] 2020-09-15 01:10:49,841: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2020-09-15 01:10:49,842: Starting ROS Master Node
[rosmaster.master][INFO] 2020-09-15 01:10:50,625: +SUB [/imu/data_raw] /imu_filter_madgwick http://192.168.43.172:33563/
[rosmaster.master][INFO] 2020-09-15 01:10:50,633: +SERVICE [/base_footprint_to_base_link/set_logger_level] /base_footprint_to_base_link http://192.168.43.172:36055/
[rosmaster.master][INFO] 2020-09-15 01:10:50,650: +PUB [/tf] /base_footprint_to_base_link http://192.168.43.172:36055/
[rosmaster.master][INFO] 2020-09-15 01:10:50,656: +PUB [/rosout] /ekf_localization http://192.168.43.172:45213/
[rosmaster.master][INFO] 2020-09-15 01:10:50,658: +SERVICE [/ekf_localization/get_loggers] /ekf_localization http://192.168.43.172:45213/
[rosmaster.master][INFO] 2020-09-15 01:10:50,660: +SERVICE [/ekf_localization/set_logger_level] /ekf_localization http://192.168.43.172:45213/
[rosmaster.master][INFO] 2020-09-15 01:10:50,660: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/']
[rosmaster.master][INFO] 2020-09-15 01:10:50,662: +SUB [/imu/mag] /imu_filter_madgwick http://192.168.43.172:33563/
[rosmaster.master][INFO] 2020-09-15 01:10:50,670: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:50,671: +PUB [/diagnostics] /ekf_localization http://192.168.43.172:45213/
[rosmaster.master][INFO] 2020-09-15 01:10:50,673: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/']
[rosmaster.master][INFO] 2020-09-15 01:10:50,681: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:50,700: +SUB [/tf] /ekf_localization http://192.168.43.172:45213/
[rosmaster.master][INFO] 2020-09-15 01:10:50,731: +SUB [/tf_static] /ekf_localization http://192.168.43.172:45213/
[rosmaster.master][INFO] 2020-09-15 01:10:50,734: +PUB [/rosout] /map_to_odom http://192.168.43.172:38859/
[rosmaster.master][INFO] 2020-09-15 01:10:50,738: +SERVICE [/map_to_odom/get_loggers] /map_to_odom http://192.168.43.172:38859/
[rosmaster.master][INFO] 2020-09-15 01:10:50,741: +SERVICE [/map_to_odom/set_logger_level] /map_to_odom http://192.168.43.172:38859/
[rosmaster.master][INFO] 2020-09-15 01:10:50,750: +PUB [/tf] /map_to_odom http://192.168.43.172:38859/
[rosmaster.master][INFO] 2020-09-15 01:10:50,761: +PUB [/rosout] /rplidarNode http://192.168.43.172:43149/
[rosmaster.master][INFO] 2020-09-15 01:10:50,765: +SERVICE [/rplidarNode/get_loggers] /rplidarNode http://192.168.43.172:43149/
[rosmaster.master][INFO] 2020-09-15 01:10:50,768: +SERVICE [/rplidarNode/set_logger_level] /rplidarNode http://192.168.43.172:43149/
[rosmaster.master][INFO] 2020-09-15 01:10:50,773: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:38859/']
[rosmaster.master][INFO] 2020-09-15 01:10:50,775: +PUB [/scan] /rplidarNode http://192.168.43.172:43149/
[rosmaster.master][INFO] 2020-09-15 01:10:50,776: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:38859/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:50,780: publisherUpdate[/tf] -> http://192.168.43.172:45213/ ['http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:38859/']
[rosmaster.master][INFO] 2020-09-15 01:10:50,783: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:43149/']
[rosmaster.master][INFO] 2020-09-15 01:10:50,787: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:43149/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:50,790: publisherUpdate[/tf] -> http://192.168.43.172:45213/ ['http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:38859/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:50,832: +PUB [/rosout] /base_link_to_laser http://192.168.43.172:35077/
[rosmaster.master][INFO] 2020-09-15 01:10:50,837: +SERVICE [/base_link_to_laser/get_loggers] /base_link_to_laser http://192.168.43.172:35077/
[rosmaster.master][INFO] 2020-09-15 01:10:50,846: +SERVICE [/base_link_to_laser/set_logger_level] /base_link_to_laser http://192.168.43.172:35077/
[rosmaster.master][INFO] 2020-09-15 01:10:50,860: +PUB [/tf] /base_link_to_laser http://192.168.43.172:35077/
[rosmaster.master][INFO] 2020-09-15 01:10:50,886: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:43149/', 'http://192.168.43.172:35077/']
[rosmaster.master][INFO] 2020-09-15 01:10:50,894: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:43149/', 'http://192.168.43.172:35077/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:50,894: publisherUpdate[/tf] -> http://192.168.43.172:45213/ ['http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:35077/']
[rosmaster.master][INFO] 2020-09-15 01:10:50,903: +SUB [/set_pose] /ekf_localization http://192.168.43.172:45213/
[rosmaster.master][INFO] 2020-09-15 01:10:50,906: publisherUpdate[/tf] -> http://192.168.43.172:45213/ ['http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:35077/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:50,908: +SERVICE [/set_pose] /ekf_localization http://192.168.43.172:45213/
[rosmaster.master][INFO] 2020-09-15 01:10:50,911: +SERVICE [/ekf_localization/enable] /ekf_localization http://192.168.43.172:45213/
[rosmaster.master][INFO] 2020-09-15 01:10:50,935: +PUB [/rosout] /move_base http://192.168.43.172:38425/
[rosmaster.master][INFO] 2020-09-15 01:10:50,948: +SERVICE [/move_base/get_loggers] /move_base http://192.168.43.172:38425/
[rosmaster.master][INFO] 2020-09-15 01:10:50,950: +SERVICE [/move_base/set_logger_level] /move_base http://192.168.43.172:38425/
[rosmaster.master][INFO] 2020-09-15 01:10:50,959: +PUB [/rosout] /amcl http://192.168.43.172:43527/
[rosmaster.master][INFO] 2020-09-15 01:10:50,964: +SERVICE [/amcl/get_loggers] /amcl http://192.168.43.172:43527/
[rosmaster.master][INFO] 2020-09-15 01:10:50,967: +SERVICE [/amcl/set_logger_level] /amcl http://192.168.43.172:43527/
[rosmaster.master][INFO] 2020-09-15 01:10:50,979: +SUB [/tf] /move_base http://192.168.43.172:38425/
[rosmaster.master][INFO] 2020-09-15 01:10:50,981: +SUB [/raw_odom] /ekf_localization http://192.168.43.172:45213/
[rosmaster.master][INFO] 2020-09-15 01:10:50,992: +PUB [/diagnostics] /amcl http://192.168.43.172:43527/
[rosmaster.master][INFO] 2020-09-15 01:10:50,995: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:43149/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:38425/']
[rosmaster.master][INFO] 2020-09-15 01:10:51,002: +SUB [/tf_static] /move_base http://192.168.43.172:38425/
[rosmaster.master][INFO] 2020-09-15 01:10:51,005: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:43149/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:38425/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:51,007: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:43149/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:38425/', 'http://192.168.43.172:43527/']
[rosmaster.master][INFO] 2020-09-15 01:10:51,010: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:43149/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:38425/', 'http://192.168.43.172:43527/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:51,036: +SUB [/imu/data] /ekf_localization http://192.168.43.172:45213/
[rosmaster.master][INFO] 2020-09-15 01:10:51,050: +PUB [/odom] /ekf_localization http://192.168.43.172:45213/
[rosmaster.master][INFO] 2020-09-15 01:10:51,062: +PUB [/tf] /ekf_localization http://192.168.43.172:45213/
[rosmaster.master][INFO] 2020-09-15 01:10:51,100: publisherUpdate[/tf] -> http://192.168.43.172:45213/ ['http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:45213/']
[rosmaster.master][INFO] 2020-09-15 01:10:51,104: +PUB [/rosout] /map_server http://192.168.43.172:46283/
[rosmaster.master][INFO] 2020-09-15 01:10:51,106: publisherUpdate[/tf] -> http://192.168.43.172:45213/ ['http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:45213/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:51,109: publisherUpdate[/tf] -> http://192.168.43.172:38425/ ['http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:45213/']
[rosmaster.master][INFO] 2020-09-15 01:10:51,110: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:43149/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:38425/', 'http://192.168.43.172:43527/', 'http://192.168.43.172:46283/']
[rosmaster.master][INFO] 2020-09-15 01:10:51,112: +SERVICE [/map_server/get_loggers] /map_server http://192.168.43.172:46283/
[rosmaster.master][INFO] 2020-09-15 01:10:51,116: publisherUpdate[/tf] -> http://192.168.43.172:38425/ ['http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:45213/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:51,121: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:43149/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:38425/', 'http://192.168.43.172:43527/', 'http://192.168.43.172:46283/']: sec=0.01, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:51,121: +PUB [/cmd_vel] /move_base http://192.168.43.172:38425/
[rosmaster.master][INFO] 2020-09-15 01:10:51,125: +SERVICE [/map_server/set_logger_level] /map_server http://192.168.43.172:46283/
[rosmaster.master][INFO] 2020-09-15 01:10:51,128: +PUB [/move_base/current_goal] /move_base http://192.168.43.172:38425/
[rosmaster.master][INFO] 2020-09-15 01:10:51,133: +PUB [/move_base/goal] /move_base http://192.168.43.172:38425/
[rosmaster.master][INFO] 2020-09-15 01:10:51,150: +SUB [/move_base_simple/goal] /move_base http://192.168.43.172:38425/
[rosmaster.master][INFO] 2020-09-15 01:10:51,204: +PUB [/tf] /amcl http://192.168.43.172:43527/
[rosmaster.master][INFO] 2020-09-15 01:10:51,211: +SUB [/tf] /amcl http://192.168.43.172:43527/
[rosmaster.master][INFO] 2020-09-15 01:10:51,213: publisherUpdate[/tf] -> http://192.168.43.172:45213/ ['http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:43527/']
[rosmaster.master][INFO] 2020-09-15 01:10:51,216: publisherUpdate[/tf] -> http://192.168.43.172:45213/ ['http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:43527/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:51,221: publisherUpdate[/tf] -> http://192.168.43.172:38425/ ['http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:43527/']
[rosmaster.master][INFO] 2020-09-15 01:10:51,224: +SUB [/tf_static] /amcl http://192.168.43.172:43527/
[rosmaster.master][INFO] 2020-09-15 01:10:51,229: publisherUpdate[/tf] -> http://192.168.43.172:38425/ ['http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:43527/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:51,230: +SERVICE [/static_map] /map_server http://192.168.43.172:46283/
[rosmaster.master][INFO] 2020-09-15 01:10:51,232: +PUB [/amcl_pose] /amcl http://192.168.43.172:43527/
[rosmaster.master][INFO] 2020-09-15 01:10:51,233: +PUB [/map_metadata] /map_server http://192.168.43.172:46283/
[rosmaster.master][INFO] 2020-09-15 01:10:51,235: +PUB [/particlecloud] /amcl http://192.168.43.172:43527/
[rosmaster.master][INFO] 2020-09-15 01:10:51,237: +PUB [/map] /map_server http://192.168.43.172:46283/
[rosmaster.master][INFO] 2020-09-15 01:10:51,238: +SERVICE [/global_localization] /amcl http://192.168.43.172:43527/
[rosmaster.master][INFO] 2020-09-15 01:10:51,242: +SERVICE [/request_nomotion_update] /amcl http://192.168.43.172:43527/
[rosmaster.master][INFO] 2020-09-15 01:10:51,245: +SERVICE [/set_map] /amcl http://192.168.43.172:43527/
[rosmaster.master][INFO] 2020-09-15 01:10:51,254: +SUB [/scan] /amcl http://192.168.43.172:43527/
[rosmaster.master][INFO] 2020-09-15 01:10:51,262: +SUB [/initialpose] /amcl http://192.168.43.172:43527/
[rosmaster.master][INFO] 2020-09-15 01:10:51,639: +PUB [/rosout] /car_driver_node http://192.168.43.172:35699/
[rosmaster.master][INFO] 2020-09-15 01:10:51,647: +SERVICE [/car_driver_node/get_loggers] /car_driver_node http://192.168.43.172:35699/
[rosmaster.master][INFO] 2020-09-15 01:10:51,650: +SERVICE [/car_driver_node/set_logger_level] /car_driver_node http://192.168.43.172:35699/
[rosmaster.master][INFO] 2020-09-15 01:10:51,657: +SUB [/cmd_vel] /car_driver_node http://192.168.43.172:35699/
[rosmaster.master][INFO] 2020-09-15 01:10:51,662: +PUB [/zxcar/get_vel] /car_driver_node http://192.168.43.172:35699/
[rosmaster.master][INFO] 2020-09-15 01:10:51,668: +PUB [/zxcar/imu] /car_driver_node http://192.168.43.172:35699/
[rosmaster.master][INFO] 2020-09-15 01:10:51,673: +PUB [/zxcar/magnetic] /car_driver_node http://192.168.43.172:35699/
[rosmaster.master][INFO] 2020-09-15 01:10:51,724: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:43149/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:38425/', 'http://192.168.43.172:43527/', 'http://192.168.43.172:46283/', 'http://192.168.43.172:35699/']
[rosmaster.master][INFO] 2020-09-15 01:10:51,726: publisherUpdate[/zxcar/get_vel] -> http://192.168.43.172:36451/ ['http://192.168.43.172:35699/']
[rosmaster.master][INFO] 2020-09-15 01:10:51,727: publisherUpdate[/rosout] -> http://192.168.43.172:37923/ ['http://192.168.43.172:38489/', 'http://192.168.43.172:33563/', 'http://192.168.43.172:44915/', 'http://192.168.43.172:36451/', 'http://192.168.43.172:36055/', 'http://192.168.43.172:45213/', 'http://192.168.43.172:38859/', 'http://192.168.43.172:43149/', 'http://192.168.43.172:35077/', 'http://192.168.43.172:38425/', 'http://192.168.43.172:43527/', 'http://192.168.43.172:46283/', 'http://192.168.43.172:35699/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:51,729: publisherUpdate[/zxcar/imu] -> http://192.168.43.172:38489/ ['http://192.168.43.172:35699/']
[rosmaster.master][INFO] 2020-09-15 01:10:51,730: publisherUpdate[/zxcar/get_vel] -> http://192.168.43.172:36451/ ['http://192.168.43.172:35699/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:51,732: publisherUpdate[/zxcar/imu] -> http://192.168.43.172:38489/ ['http://192.168.43.172:35699/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:51,733: publisherUpdate[/zxcar/magnetic] -> http://192.168.43.172:38489/ ['http://192.168.43.172:35699/']
[rosmaster.master][INFO] 2020-09-15 01:10:51,736: publisherUpdate[/zxcar/magnetic] -> http://192.168.43.172:38489/ ['http://192.168.43.172:35699/']: sec=0.00, result=[1, '', 0]
[rosmaster.master][INFO] 2020-09-15 01:10:52,024: +SERVICE [/amcl/set_parameters] /amcl http://192.168.43.172:43527/
[rosmaster.master][INFO] 2020-09-15 01:10:52,025: +PUB [/amcl/parameter_descriptions] /amcl http://192.168.43.172:43527/
